ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER
08031000504,Colorado,CO,Denver County,8,3444,3405,2718,1678,1786,2396,3444,1.000398584393344,1.095836404664835,754,0.218931475,456,0.133920705,65,0.027128548,471,0.136759582,6,0.003575685,140,0.051508462,312,0.090592334,312,0.090592334,0.194871795,8.866900819672130,77.118910000000000,0.583495959,6727.492021276589185,5400254.540196627378464,1213.000000000000000,0.679171333,1.131649671878378,0.849583332,3.017505636227602,12.222812776038401,2871.904940256830287,9.014667900507908,0
08031000600,Colorado,CO,Denver County,8,4496,4428,3812,2608,2785,3679,4472,1.804540919975014,1.373960621047567,1832,0.40747331,1026,0.231707317,144,0.039141071,192,0.04293381,228,0.087423313,399,0.104669465,197,0.043816726,106,0.023576512,0.17025641,8.946207103825140,77.014989999999983,0.587477622,5945.025209654364517,6949353.340866556391120,466.000000000000000,0.167324955,1.595036558129677,0.909348073,3.154754279012365,21.413841828867028,3443.657670652446541,9.674890269613730,0
08031000703,Colorado,CO,Denver County,8,2372,2358,2065,1395,1679,1615,2372,2.064280018297293,2.189642071978637,1089,0.459106239,638,0.270568278,100,0.061919505,401,0.169055649,144,0.103225806,211,0.102179177,201,0.084738617,389,0.163996627,0.217435897,8.686463387978140,77.343950000000007,0.578435347,8320.229610579332075,4572801.540181340649724,372.000000000000000,0.221560453,0.686618398,0.526761784,2.572183005888981,13.956038976928076,1232.498030287342772,8.972651517899550,0
08031000704,Colorado,CO,Denver County,8,3439,3391,2250,1280,1295,2268,3391,1.176353642305402,0.907818357,751,0.218377435,638,0.18814509,133,0.058641975,131,0.038631672,0,0,75,0.033333333,109,0.03169526,229,0.066589125,0.217435897,8.664166666666670,77.405910000000006,0.57801382,7943.005168351746761,4571476.942260473966599,963.000000000000000,0.743629344,0.680159298,0.490218315,2.604055454221178,12.359495009686064,1220.026955745496252,8.514000067877726,0
08031000705,Colorado,CO,Denver County,8,2515,2508,2037,1228,1321,1718,2508,2.606075348416673,1.744546567659173,1290,0.512922465,988,0.393939394,85,0.049476135,385,0.153508772,33,0.026872964,83,0.040746195,89,0.035387674,296,0.117693837,0.221538462,8.750806557377050,77.294640000000001,0.579919827,6613.476209825462320,5040774.513983335345984,633.000000000000000,0.479182438,0.950078372,0.799444708,2.677769321054797,5.203228749879212,1692.975472640551970,8.923800714014440,0
08031000706,Colorado,CO,Denver County,8,2818,2817,2419,1725,1947,2274,2811,2.014075124403856,1.146654387799927,1402,0.497515969,634,0.225062123,44,0.019349164,172,0.061188189,27,0.015652174,87,0.035965275,35,0.012420156,206,0.07310149,0.221538462,8.804831420765030,77.089569999999981,0.581582704,6035.588608380223377,5942183.742592077702284,112.000000000000000,0.057524397,1.216605003486426,0.914286947,2.844014764562372,10.660689799525096,2624.002638030719027,9.683522557149690,0
08031000800,Colorado,CO,Denver County,8,1110,1110,505,382,418,485,1110,4.914885212328100,3.612733707440755,1002,0.902702703,881,0.793693694,124,0.255670103,124,0.111711712,54,0.141361257,177,0.35049505,80,0.072072072,54,0.048648649,0.230769231,8.823881147540980,77.089540000000000,0.566622714,5262.940983000000415,7225829.033211889676750,224.000000000000000,0.535885167,2.791123630413883,1.224813062006320,3.323446323853068,15.443326982600119,3713.500424344481416,9.989655494689940,0
08031000902,Colorado,CO,Denver County,8,5107,5098,3787,1956,2033,3211,5107,3.146268195790612,2.072593381935269,4004,0.784021931,1765,0.346214202,93,0.02896294,428,0.08380654,90,0.04601227,1220,0.32215474,134,0.026238496,574,0.112394752,0.184615385,8.545298087431689,77.521010000000004,0.488624913,6387.228940322730523,4594687.130219953134656,1531.000000000000000,0.753074274,0.558500172,0.643287582,2.542339279030858,7.490182894974144,1119.056445488503186,8.276385744628335,0
08031000903,Colorado,CO,Denver County,8,5289,5275,3694,1907,2085,2629,5289,3.469506462334720,2.947611940134423,4012,0.758555493,2453,0.465023697,140,0.053252187,707,0.133673662,253,0.132669114,1134,0.306984299,273,0.051616563,529,0.100018907,0.205128205,8.642571311475409,77.401750000000007,0.497955132,5127.250787055536421,5005059.223560421727598,1698.000000000000000,0.814388489,0.765641404,0.99950494,2.752745493319340,6.067889548074263,1354.525694163091202,8.481756295959842,0
08031000904,Colorado,CO,Denver County,8,4928,4928,3005,1849,1988,2340,4928,3.990535655862978,3.145831940750603,4056,0.823051948,2827,0.573660714,281,0.12008547,912,0.185064935,195,0.105462412,877,0.291846922,434,0.088068182,490,0.099431818,0.218461538,8.611590437158471,77.435180000000003,0.570846227,7307.719401871363516,4803431.536112241446972,803.000000000000000,0.403923541,0.64962411,0.572688974,2.643470768014070,2.882843473836608,1169.960874311609814,8.672356875781370,0
08031000905,Colorado,CO,Denver County,8,2958,2958,2381,1285,1324,1785,2958,2.559745215830102,2.265423069492964,1682,0.568627451,994,0.336037863,78,0.043697479,369,0.12474645,120,0.093385214,538,0.225955481,39,0.013184584,307,0.103786342,0.194871795,8.715746994535520,77.335260000000005,0.573557375,5631.886444957784988,5614151.072647479362786,1117.000000000000000,0.843655589,1.051735627034666,0.973806337,2.747518727370111,8.681995229887340,1504.311226762228898,9.043899536132812,0
08031001000,Colorado,CO,Denver County,8,4044,4044,2596,1543,1631,1602,4044,3.236714168648109,3.448605315387930,3159,0.78115727,1521,0.37611276,37,0.02309613,516,0.127596439,337,0.218405703,649,0.25,449,0.111028684,757,0.1871909,0.259487179,8.748568579234970,77.216239999999999,0.500378973,4325.979465419495682,5758134.640899953432381,902.000000000000000,0.553034948,1.587930493807894,2.392267221014937,3.116116838938901,17.720894096095385,1619.174224810922624,9.051696015025753,0
08031001101,Colorado,CO,Denver County,8,2629,2545,2248,1192,1271,1770,2551,1.960906516916713,1.728776223449265,1248,0.474705211,577,0.226719057,101,0.057062147,145,0.056840455,47,0.03942953,413,0.183718861,118,0.044883986,271,0.103081019,0.235897436,9.212420218579227,76.844499999999982,0.650313999,5249.260912407584328,5766042.962138633243740,708.000000000000000,0.557041699,3.109800121430344,1.103505651745290,2.827694678954706,2.544113439966706,3940.515267939138539,9.663551528741529,0
08031001102,Colorado,CO,Denver County,8,5001,5000,4129,2835,2926,4340,5000,1.016239891870625,0.966606144,1087,0.217356529,700,0.14,158,0.03640553,301,0.0602,58,0.020458554,199,0.048195689,47,0.00939812,242,0.048390322,0.2,9.117824043715848,76.788259999999980,0.621737852,5266.523137506446801,7418322.122939014807343,661.000000000000000,0.225905673,4.063932845874643,1.042411975950424,3.031045275966814,3.807447173779836,4424.916472730824353,10.906885427374435,0
08031001301,Colorado,CO,Denver County,8,4692,4680,3317,1795,1824,2479,4669,2.858468374887473,2.210172036827803,3189,0.679667519,1592,0.34017094,263,0.106091166,351,0.075176697,203,0.113091922,862,0.25987338,224,0.047740835,589,0.125532822,0.178461538,8.666205191256831,77.431600000000003,0.49678016,4035.487909333056905,4653480.854877710342407,1537.000000000000000,0.842653509,0.941396298,0.966720963,2.886132898937066,16.381087288126587,1268.948468233775657,8.203022802176926,0
08031001302,Colorado,CO,Denver County,8,3742,3742,2528,1400,1490,2183,3742,3.025426549431265,2.152739525860142,2519,0.673169428,1483,0.396312133,127,0.058176821,311,0.083110636,161,0.115,412,0.162974684,131,0.035008017,311,0.083110636,0.192820513,8.760609289617490,77.327219999999983,0.525719554,3488.588602661878213,5283670.705419502221048,1192.000000000000000,0.8,2.099299510872350,1.085400506171945,3.527978556100276,6.467837552112606,1875.020951282815531,9.018672063522562,0
08031001401,Colorado,CO,Denver County,8,5322,5322,3794,2145,2291,2627,5322,3.417447383408358,3.485193305910166,4092,0.768883878,2347,0.440999624,167,0.063570613,939,0.17643743,389,0.181351981,1375,0.362414338,163,0.030627584,992,0.186396092,0.208205128,8.659160655737701,77.496769999999998,0.466791348,3483.250344700589721,4285716.376407648436725,1419.000000000000000,0.619380183,3.146487735157039,0.664873,3.057155897910698,8.291248264682292,1397.731063887111532,8.028747356771518,0
08031001402,Colorado,CO,Denver County,8,4432,4432,3114,1603,1603,2074,4432,3.630520945844490,2.569080077923883,3627,0.818366426,2071,0.467283394,101,0.048698168,595,0.134250903,84,0.052401747,1020,0.327552987,126,0.028429603,498,0.112364621,0.206153846,8.594877322404370,77.593789999999998,0.385394918,3422.897410205286178,3834937.365192515775561,865.000000000000000,0.539613225,2.675307156639761,0.628565848,3.335354771058732,7.374831634747459,1317.306714716606621,7.813991562651081,0
08031001403,Colorado,CO,Denver County,8,3317,3314,2712,1649,1811,2426,3317,1.422312508445679,1.089845898668284,919,0.277057582,720,0.217260109,97,0.039983512,354,0.106722942,10,0.006064281,145,0.053466077,221,0.06662647,213,0.064214652,0.188717949,8.713523224043721,77.614999999999981,0.498337021,2703.109080716360495,5196427.334619810804725,789.000000000000000,0.4356709,3.496464398576220,0.585830046,5.549699492575802,3.734226566975900,2151.137011626011827,8.522151104147504,0
08031001500,Colorado,CO,Denver County,8,4258,3618,2602,1478,1562,2648,4242,3.226286279068644,3.059592529470015,2697,0.633395961,1769,0.488944168,153,0.057779456,486,0.1145686,176,0.119079838,740,0.284396618,117,0.027477689,360,0.084546736,0.253333333,9.400097540983612,76.700599999999980,0.893390636,4302.278851001964540,7538185.069116934202611,854.000000000000000,0.546734955,5.947361098551701,2.211612261885707,3.454662673437174,7.617019002553700,5496.958228084326038,10.418766101687234,0
08031001601,Colorado,CO,Denver County,8,3359,3359,2800,1918,1984,3080,3349,1.510006195191732,0.899947247,1259,0.374813933,562,0.1673117,158,0.051298701,63,0.018811586,0,0,70,0.025,0,0,19,0.005656445,0.235897436,9.294741256830600,76.716110000000000,0.76475816,4054.201160555926435,5725657.274867312982678,208.000000000000000,0.10483871,7.313263774928821,2.050302999931822,3.290680795466924,6.836928392168388,5207.710448391616410,11.531762323077016,0
08031001602,Colorado,CO,Denver County,8,5019,5019,3825,2866,3162,4306,4971,1.113974827729239,1.270831060116036,1405,0.279936242,606,0.120741184,225,0.052252671,464,0.09334138,70,0.024424285,174,0.045490196,72,0.014345487,25,0.004981072,0.235897436,9.179765300546450,76.679680000000005,0.654385484,4597.028957070447177,6635617.128508476540446,245.000000000000000,0.077482606,2.878174644255063,1.394521964701521,3.100825723280626,10.880238416138241,5130.006400542660231,12.051349013461261,0
08031001603,Colorado,CO,Denver County,8,6018,5991,5150,3338,3525,3980,6017,2.507041837830868,1.948217565013755,2251,0.374044533,2832,0.472709064,318,0.079899497,1185,0.196941998,12,0.003594967,218,0.042330097,343,0.05699568,381,0.06331007,0.235897436,9.175421857923499,76.638000000000005,0.623659026,4191.279171902918279,6530641.852103675715625,548.000000000000000,0.155460993,6.541828052329121,1.451150905130682,3.178634163191958,6.534622266665245,4448.410006164796869,12.033841292327784,0
08031001703,Colorado,CO,Denver County,8,3387,3387,2824,2178,2417,2809,3387,0.923993685,0.820256202,816,0.240921169,316,0.093297904,37,0.013171947,363,0.107174491,20,0.009182736,0,0,3,0.00088574,385,0.113669914,0.190769231,9.074559562841532,76.798469999999980,0.601025614,5037.474562993692416,7246205.122281430289149,0,0,4.749826074691820,1.025955785483500,3.116803718106271,1.653166432935637,5527.944226021725626,11.089126661851475,0
08031001704,Colorado,CO,Denver County,8,2585,2585,2444,1620,1998,1609,2585,1.662037308175608,1.825710042162532,594,0.229787234,847,0.327659574,83,0.051584835,587,0.227079304,52,0.032098765,170,0.069558101,0,0,873,0.337717602,0.190769231,9.061593715846993,76.726460000000003,0.597398933,4536.657859697859749,7155800.323871032334864,689.000000000000000,0.344844845,2.245134514875028,1.049928643636656,3.197068663227603,6.794894434089621,5025.639163679793455,11.625437769727750,0
08031001705,Colorado,CO,Denver County,8,3311,3311,2801,2336,3039,2860,3311,1.073486550202014,0.78022205,705,0.212926608,533,0.160978556,78,0.027272727,188,0.056780429,37,0.015839041,0,0,0,0,298,0.09000302,0.190769231,9.079232786885250,76.789789999999982,0.600252922,4744.842231533288214,6852375.372906236909330,138.000000000000000,0.045409674,2.959419986696908,1.038110851107340,3.119039247515962,2.981446956346027,4804.049657609401038,10.965526187509280,0
08031001706,Colorado,CO,Denver County,8,2516,2516,2194,1767,1956,1868,2516,1.941941459050278,1.959897280002972,970,0.385532591,732,0.290937997,144,0.077087794,632,0.251192369,18,0.010186757,198,0.090246126,0,0,147,0.058426073,0.220512821,9.075998633879779,76.694999999999979,0.595607628,4092.587297289913749,6911227.101167497225106,480.000000000000000,0.245398773,2.265496220451733,1.163368433215414,3.210606669846712,8.159552048987385,4396.053982988079042,12.183286747478768,0
08031001707,Colorado,CO,Denver County,8,2242,1890,1295,1152,1729,1618,2242,2.026957027077281,1.250653978444705,535,0.238626227,817,0.432275132,58,0.035846724,69,0.030776093,0,0,59,0.045559846,0,0,198,0.088314005,0.220512821,9.033643715846990,76.810460000000006,0.589255524,4227.184025260290582,6959190.881841028109193,443.000000000000000,0.256217467,1.616011766562715,1.041318067276862,3.224024258930124,4.078977941265299,4957.375366543116797,11.825348133228784,0
08031001800,Colorado,CO,Denver County,8,3192,3163,2744,1914,2088,2111,3163,2.367120000233583,2.148625382034640,1447,0.453320802,1163,0.367688903,122,0.057792515,655,0.207081884,57,0.029780564,268,0.097667638,88,0.027568922,459,0.143796992,0.238974359,8.952024590163941,76.877390000000005,0.587648341,3903.283246803084694,7104460.119527135044336,672.000000000000000,0.32183908,1.844208621409356,1.127879515434013,4.312618767427846,4.496350674471659,4089.316202451564095,12.132105278954388,0
08031001901,Colorado,CO,Denver County,8,3813,3789,2602,1635,1714,2161,3813,3.393573246138995,2.418029027015627,2522,0.661421453,1963,0.518078649,143,0.066173068,585,0.153422502,127,0.077675841,326,0.12528824,309,0.081038552,329,0.086283766,,8.895171311475410,76.931849999999983,0.58463998,4262.342926336407800,7297960.120891702361405,608.000000000000000,0.354725788,3.525788493838287,1.218385593392916,3.680237058635068,4.919872802325770,3340.396608297556213,10.726064348966077,0
08031002000,Colorado,CO,Denver County,8,3586,3318,3152,2238,2399,2722,3318,1.627753293015041,0.748348294,1349,0.376185165,671,0.202230259,86,0.031594416,247,0.074442435,0,0,107,0.033946701,80,0.022308979,197,0.054935862,,8.998530874316939,76.816800000000001,0.584101401,3790.940141971625508,7124480.103539268486202,90.000000000000000,0.037515632,1.468920128683171,1.112957082188259,4.700366307318407,6.950948582685989,4328.195933560235062,11.933079684954231,0
08031002101,Colorado,CO,Denver County,8,3238,3238,2653,1514,1680,2539,3238,1.648196113860347,1.139071671170133,1250,0.386040766,650,0.200741198,74,0.029145333,332,0.102532427,58,0.038309115,155,0.058424425,113,0.034898085,194,0.059913527,0.17025641,8.918724590163929,76.954809999999981,0.603397537,3463.056059477908093,6462621.881532091647387,1117.000000000000000,0.664880952,1.813630923964157,1.207585511566047,4.619115998247440,6.034271964532052,2538.832618370658565,10.652958838950513,0
08031002102,Colorado,CO,Denver County,8,3240,3240,2533,1795,1950,2586,3240,1.433019400155982,1.053942151449605,1069,0.329938272,580,0.179012346,64,0.024748647,537,0.165740741,0,0,96,0.037899724,70,0.021604938,227,0.070061728,0.17025641,8.848681420765031,77.161990000000003,0.6000401,3271.962560447977012,6635431.465195657685399,624.000000000000000,0.32,3.102470894646210,1.168677320491823,5.448846564515333,6.769766737843916,2165.932092165518497,10.207377610485294,0
08031002300,Colorado,CO,Denver County,8,4548,4473,3367,2152,2349,2976,4520,1.989275853178763,1.303462731289431,1861,0.409190853,1283,0.286832104,88,0.029569892,299,0.066150442,21,0.009758364,157,0.046629047,427,0.093887423,320,0.070360598,0.232820513,9.273711475409840,76.627229999999983,0.584779456,3499.802087756382207,5079567.321005722507834,1779.000000000000000,0.75734355,4.272554378873513,1.962884373907749,3.250853900357993,0.13191912,4403.067061755069517,9.070985352789338,0
08031002402,Colorado,CO,Denver County,8,1944,1804,1413,826,910,1054,1823,2.417382405538232,1.998781770929908,906,0.466049383,673,0.373059867,41,0.038899431,273,0.149753154,5,0.006053269,101,0.071479122,198,0.101851852,220,0.113168724,0.278974359,9.182134699453552,76.608419999999981,0.603613615,3646.751185885843825,5519168.031899808906019,585.000000000000000,0.642857143,2.760641191211780,1.696691380316780,3.282248747798961,2.141984656744868,4078.178442732056737,10.027118648023908,0
08031002404,Colorado,CO,Denver County,8,1495,1495,1251,823,953,965,1495,2.213621536144118,1.326556553734557,616,0.412040134,528,0.353177258,0,0,244,0.163210702,0,0,76,0.060751399,20,0.013377926,80,0.053511706,0.169230769,9.228464207650267,76.575180000000003,0.626328916,3829.689166330741500,5437528.666411302983761,725.000000000000000,0.760755509,3.988113646616990,1.812347799758572,3.251488415899219,2.267694598243229,4464.643092569517648,9.896403295159759,0
08031002405,Colorado,CO,Denver County,8,4303,4266,3537,2735,3115,3114,4302,2.581212894084306,1.238747134673313,2179,0.50639089,1670,0.391467417,244,0.078355812,632,0.146908415,0,0,99,0.027989822,78,0.018126888,234,0.054380665,0.169230769,9.143134426229510,76.518960000000007,0.603972177,3853.458828708352030,6174846.022293649613857,390.000000000000000,0.125200642,5.245599146230660,1.426448578661140,3.246857598332376,5.349608936774681,4121.341505660539042,11.267562596080474,0
08031002602,Colorado,CO,Denver County,8,2946,2866,2582,1831,1967,2427,2867,1.202636809748145,1.359880195497583,734,0.249151392,493,0.172016748,28,0.011536877,248,0.08650157,6,0.003276898,96,0.03718048,20,0.006788866,136,0.046164291,0.267692308,9.128628688524588,76.701960000000000,0.591944507,3551.705195867724797,6159988.324416738003492,681.000000000000000,0.346212506,2.133530769324083,1.294549919461784,3.225330358893616,6.363435561980953,3847.245351442956689,11.155859287874200,0
08031002603,Colorado,CO,Denver County,8,2682,2681,2512,1918,2087,2234,2682,1.526920377831610,0.824772749,1030,0.38404176,443,0.165236852,27,0.012085944,226,0.084265474,0,0,18,0.007165605,40,0.014914243,80,0.029828486,0.193846154,9.097754098360660,76.664479999999998,0.593487596,3755.674593437538533,6472719.953523377887905,301.000000000000000,0.144226162,2.590344577639303,1.286309803825610,3.292364126907052,3.856171779945059,3963.580877818233603,11.969799995422363,0
08031002604,Colorado,CO,Denver County,8,2067,2066,1768,1491,1576,1304,2066,2.539630386560037,2.383069457716169,739,0.35752298,1024,0.495643756,16,0.012269939,656,0.317521781,51,0.034205231,131,0.074095023,0,0,455,0.220125786,0.193846154,9.078466393442620,76.679630000000003,0.588283813,3560.145715113018468,6808373.010834845714271,817.000000000000000,0.518401015,1.792325735847468,1.229695369578286,3.301589130784868,6.138625456546550,3863.327798073895337,11.437799453735352,0
08031002704,Colorado,CO,Denver County,8,1948,1948,1870,1658,1823,1465,1948,1.748223045015013,2.037184286002300,535,0.274640657,621,0.318788501,43,0.029351536,584,0.299794661,26,0.015681544,102,0.054545455,0,0,370,0.189938398,,9.058203005464479,76.731449999999981,0.583907784,3601.866279069748543,6641656.940018411725760,1217.000000000000000,0.667580911,1.883283918562961,1.129880335458322,3.538298052250629,6.907007355203430,3686.422237641551874,10.905799865722656,0
08031002705,Colorado,CO,Denver County,8,2743,2735,2464,2021,2128,2305,2735,1.720090826165582,1.224162342465949,833,0.3036821,786,0.28738574,56,0.024295011,245,0.089579525,24,0.011875309,231,0.09375,0,0,170,0.061975939,,9.030821038251370,76.818510000000003,0.581461399,3414.137070108411081,6240480.998256797902286,1246.000000000000000,0.585526316,2.279625413298140,1.092917993998727,3.803023845751031,6.900532870887748,3582.346509585901003,10.887950628048904,0
08031002706,Colorado,CO,Denver County,8,3308,3259,3011,2249,2413,3049,3262,0.765745393,1.158042801581328,367,0.110943168,479,0.1469776,91,0.029845851,434,0.13304721,16,0.007114273,0,0,3,0.000906892,226,0.068319226,0.224615385,9.018009562841533,76.870850000000004,0.596881539,3386.911037691722413,6549955.063880737870932,1105.000000000000000,0.457936179,2.396959060728308,1.130441136226506,4.378888342307631,5.838057484914057,3637.870286320011928,11.410115442548811,0
08031002707,Colorado,CO,Denver County,8,3311,3311,3122,2128,2203,2729,3311,1.360085310875941,1.203996531310838,1077,0.325279372,531,0.160374509,157,0.057530231,315,0.095137421,55,0.025845865,60,0.01921845,14,0.00422833,374,0.112956811,0.224615385,9.047120218579233,76.806110000000004,0.597908578,3196.676188292389725,5884030.066078509204090,922.000000000000000,0.4185202,7.261513318893377,1.175909386176795,3.521924161200435,1.890825157216119,3487.543557604659782,10.373849868774414,0
08031002708,Colorado,CO,Denver County,8,2584,2584,2337,1984,2120,2353,2584,1.137813207131591,1.525422125374050,527,0.203947368,485,0.187693498,83,0.035274118,305,0.118034056,0,0,93,0.039794608,0,0,119,0.046052632,0.276923077,9.094954371584700,76.700069999999982,0.584373135,3390.798647411823822,6163922.956992444582283,1236.000000000000000,0.583018868,2.409913268306220,1.231115863876270,3.278393392977946,4.349488379630270,3670.070844747272076,10.373849868774414,0
08031002709,Colorado,CO,Denver County,8,2448,2441,2099,1832,1887,2109,2447,1.397256602166240,1.606264466919226,794,0.324346405,421,0.172470299,74,0.035087719,248,0.10134859,76,0.041484716,24,0.011434016,42,0.017156863,118,0.048202614,0.276923077,9.076929234972679,76.794300000000007,0.581865467,3261.230324378283512,5731276.051812849938869,887.000000000000000,0.470058294,5.194815822703201,1.200351845378778,3.426124552956911,3.168951618105449,3512.199934696834134,10.373849868774414,0
08031002801,Colorado,CO,Denver County,8,2832,2832,2554,1851,1954,2278,2832,0.961742628,0.796583119,444,0.156779661,484,0.170903955,24,0.010535558,267,0.094279661,30,0.016207455,31,0.012137823,103,0.036370056,344,0.121468927,0.164102564,9.019234153005470,76.937430000000006,0.60419237,3094.604849347218078,6252562.288604424335063,1114.000000000000000,0.57011259,2.930148619174389,1.119650812124321,3.855584530736653,2.250356406601185,3940.854294208036663,10.272373261717044,0
08031002802,Colorado,CO,Denver County,8,4537,4537,3924,2871,3137,3694,4504,1.105794601247720,1.095182601730739,979,0.215781353,765,0.168613621,158,0.042772063,412,0.091474245,16,0.005572971,216,0.055045872,123,0.027110425,315,0.069429138,0.209230769,8.953417213114751,76.991320000000002,0.602053181,3061.512060491716511,6338150.964631488546729,1671.000000000000000,0.53267453,1.399043669467037,1.001889615807615,4.172824359001847,3.950573459173596,2545.777783773579813,9.827290764884008,0
08031002804,Colorado,CO,Denver County,8,1825,1825,1606,1383,1510,1353,1825,0.763719324,0.856802325,251,0.137534247,229,0.125479452,17,0.012564671,278,0.152328767,0,0,12,0.00747198,0,0,402,0.220273973,,8.989157650273221,76.998519999999999,0.60205284,2832.704082707107773,6139390.490567563101649,231.000000000000000,0.152980132,2.405330199427904,1.015173212815842,3.610326351380259,1.418253570448531,4109.685495192508824,9.153157727650356,0
08031002805,Colorado,CO,Denver County,8,2969,2969,2729,2065,2141,2383,2969,0.407388401,0.295699942,192,0.064668238,219,0.073762209,33,0.013848091,95,0.031997305,8,0.003874092,12,0.004397215,39,0.013135736,170,0.057258336,,8.973816666666670,77.015450000000001,0.600988025,2728.824125237843873,5854973.073448624461889,482.000000000000000,0.225128445,2.176848896591021,0.892011092,3.534085301418112,11.908162849877810,2575.682531990085408,9.043899536132812,0
08031002901,Colorado,CO,Denver County,8,3617,3617,3059,2093,2119,2865,3617,1.061009334054698,0.540612612,744,0.205695328,589,0.162842134,100,0.034904014,199,0.055017971,34,0.016244625,52,0.016999019,152,0.042023777,190,0.052529721,0.141538462,8.880544535519130,77.168239999999983,0.599051898,2804.595059325084549,7002003.080512012355030,1323.000000000000000,0.624351109,1.686214335990653,0.881613864,5.217572359357527,3.647724156469104,1591.986912540576668,9.798151907805323,0
08031002902,Colorado,CO,Denver County,8,4028,4028,3278,1962,2072,2782,3985,0.54847469,0.353200595,380,0.094339623,377,0.093594836,133,0.047807333,235,0.058971142,0,0,15,0.004575961,304,0.075471698,496,0.123138034,0.143589744,8.905417759562839,77.203379999999981,0.587456031,2627.275590404417017,6125910.965954983606935,1740.000000000000000,0.83976834,1.095468761812339,0.830422551,3.584508189617714,4.252207162096216,1588.185437050473638,8.646826519419195,0
08031003002,Colorado,CO,Denver County,8,2796,2796,2269,1370,1460,1793,2796,1.367478392538268,0.937160472,848,0.303290415,503,0.179899857,80,0.044617959,200,0.071530758,0,0,104,0.04583517,217,0.077610873,375,0.134120172,0.2,8.742819945355190,77.625810000000001,0.482921086,2343.037665306292638,4388291.554725191555917,903.000000000000000,0.618493151,1.038723384140571,0.554918883,3.648087808444505,1.217348124508598,1859.619836354175959,8.532781042069164,0
08031003003,Colorado,CO,Denver County,8,2927,1972,1477,1032,1119,1784,2926,1.342442111463803,0.806853037,751,0.2565767,412,0.208924949,108,0.060538117,148,0.050580998,25,0.024224806,42,0.028436019,31,0.010591049,325,0.11103519,0.167179487,8.863812021857919,77.401290000000003,0.483730206,2239.874406785444990,5578561.398779600858688,699.000000000000000,0.624664879,0.683083328,0.463192937,2.308980727113615,7.833602210514107,1110.211086767402776,8.681445959371187,0
08031003004,Colorado,CO,Denver County,8,6569,5479,3904,2463,2628,4216,6569,1.346465878494198,0.470030128,1396,0.21251332,1341,0.244752692,241,0.057163188,267,0.040645456,0,0,13,0.003329918,305,0.046430202,608,0.092555945,0.140512821,8.772281967213109,77.525260000000003,0.482778455,2058.910019441502754,4256703.183110876940191,1669.000000000000000,0.635083714,0.523034621,0.482408693,2.029992262759515,5.545535383230307,1540.593479258250682,8.090179414785430,0
08031003005,Colorado,CO,Denver County,8,3198,3198,2436,1494,1534,2281,3198,1.096830974147448,0.326946013,925,0.289243277,346,0.10819262,80,0.035072337,127,0.03971232,0,0,78,0.032019704,220,0.068792996,136,0.042526579,0.134358974,8.832460928961750,77.402460000000005,0.499419282,2649.600373338422287,6730347.383474489673972,991.000000000000000,0.646023468,1.660897772803135,0.535757282,3.293331846909807,5.661348132118277,1448.889253689045290,9.479065488616325,0
08031003006,Colorado,CO,Denver County,8,3474,3474,2795,1665,1744,2255,3474,0.728308433,0.262034284,603,0.17357513,300,0.086355786,23,0.010199557,175,0.050374208,2,0.001201201,5,0.001788909,298,0.085780081,441,0.126943005,0.134358974,8.807902732240439,77.512010000000004,0.483667302,2489.340187174533639,4994044.312543056905270,1382.000000000000000,0.792431193,2.582531347480853,0.525611162,3.085644790130724,2.585573535408316,1400.592477643401935,8.587512263351424,0
08031003101,Colorado,CO,Denver County,8,1676,1676,1188,779,879,985,1676,1.634141532425300,1.567882835711806,590,0.35202864,374,0.223150358,22,0.022335025,116,0.069212411,35,0.044929397,16,0.013468013,218,0.130071599,202,0.12052506,0.272820513,9.223667213114750,76.570949999999982,0.575655947,3244.327428000000054,5149408.781492019072175,585.000000000000000,0.66552901,2.243485040629707,1.757529200556747,3.102233963146311,3.012050413283430,4025.544705925519793,9.302700042724608,0
08031003102,Colorado,CO,Denver County,8,4028,3750,3486,2380,2646,2538,3845,1.908816581091109,1.470901786213640,1330,0.330188679,1216,0.324266667,66,0.026004728,632,0.164369311,57,0.02394958,195,0.055938038,139,0.034508441,441,0.109483615,0.179487179,9.186813934426230,76.599249999999998,0.572064711,3145.204637469622867,5476128.817697736434639,1019.000000000000000,0.385109599,3.955104619918690,1.648194363814421,3.096474633784783,9.696695706345404,3787.141957611119324,10.114858706286000,0
